"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES.confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","version","lastUpdated","status","reviewNotes","review"
"SMKG09C_cont","N/A","cont","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p, cchs2021_p, cchs2022_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cont","copy","N/A","valid range","Valid continuous range","years","[0,121]","Valid range","Stop age - former daily","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C_cont","N/A","cont","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","[SMK_09C]","ICES altered","cont","copy","N/A","valid range","Valid continuous range","years","[0,121]","Valid range","Stop age - former daily","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMK_10A_A","SMK_10A_A_cat4_1","cat","cchs2003_p, cchs2003_m, cchs2005_p, cchs2005_m, cchs2007_2008_p, cchs2007_2008_m, cchs2009_2010_p, cchs2009_2010_m, cchs2011_2012_p, cchs2011_2012_m, cchs2013_2014_p, cchs2013_2014_m","cchs2003_p::SMKC_10A, cchs2005_p::SMKE_10A, cchs2003_m::SMKC_10A, cchs2005_m::SMKE_10A, [SMK_10A]","","cat","1","4","<1 year","Less than one year ago","years","1","Less than one year ago","Quit time reducer (A)","When quit completely - former daily continued occasional (pre-2015)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). Pre-2015 categories.",""
"SMK_10A_A","SMK_10A_A_cat4_2","cat","cchs2003_p, cchs2003_m, cchs2005_p, cchs2005_m, cchs2007_2008_p, cchs2007_2008_m, cchs2009_2010_p, cchs2009_2010_m, cchs2011_2012_p, cchs2011_2012_m, cchs2013_2014_p, cchs2013_2014_m","cchs2003_p::SMKC_10A, cchs2005_p::SMKE_10A, cchs2003_m::SMKC_10A, cchs2005_m::SMKE_10A, [SMK_10A]","","cat","2","4","1 to 2 years","1 year to 2 years ago","years","2","1 year to 2 years ago","Quit time reducer (A)","When quit completely - former daily continued occasional (pre-2015)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). Pre-2015 categories.",""
"SMK_10A_A","SMK_10A_A_cat4_3","cat","cchs2003_p, cchs2003_m, cchs2005_p, cchs2005_m, cchs2007_2008_p, cchs2007_2008_m, cchs2009_2010_p, cchs2009_2010_m, cchs2011_2012_p, cchs2011_2012_m, cchs2013_2014_p, cchs2013_2014_m","cchs2003_p::SMKC_10A, cchs2005_p::SMKE_10A, cchs2003_m::SMKC_10A, cchs2005_m::SMKE_10A, [SMK_10A]","","cat","3","4","3 to 5 years","3 years to 5 years ago","years","3","3 years to 5 years ago","Quit time reducer (A)","When quit completely - former daily continued occasional (pre-2015)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). Pre-2015 categories.",""
"SMK_10A_A","SMK_10A_A_cat4_4","cat","cchs2003_p, cchs2003_m, cchs2005_p, cchs2005_m, cchs2007_2008_p, cchs2007_2008_m, cchs2009_2010_p, cchs2009_2010_m, cchs2011_2012_p, cchs2011_2012_m, cchs2013_2014_p, cchs2013_2014_m","cchs2003_p::SMKC_10A, cchs2005_p::SMKE_10A, cchs2003_m::SMKC_10A, cchs2005_m::SMKE_10A, [SMK_10A]","","cat","4","4",">5 years","More than 5 years ago","years","4","More than 5 years ago","Quit time reducer (A)","When quit completely - former daily continued occasional (pre-2015)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). Pre-2015 categories.",""
"SMK_10A_A","SMK_10A_A_cat4_NAa","cat","cchs2003_p, cchs2003_m, cchs2005_p, cchs2005_m, cchs2007_2008_p, cchs2007_2008_m, cchs2009_2010_p, cchs2009_2010_m, cchs2011_2012_p, cchs2011_2012_m, cchs2013_2014_p, cchs2013_2014_m","cchs2003_p::SMKC_10A, cchs2005_p::SMKE_10A, cchs2003_m::SMKC_10A, cchs2005_m::SMKE_10A, [SMK_10A]","","cat","NA::a","4","Not applicable","not applicable","years","6","not applicable","Quit time reducer (A)","When quit completely - former daily continued occasional (pre-2015)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). Pre-2015 categories.",""
"SMK_10A_A","SMK_10A_A_cat4_NAb","cat","cchs2003_p, cchs2003_m, cchs2005_p, cchs2005_m, cchs2007_2008_p, cchs2007_2008_m, cchs2009_2010_p, cchs2009_2010_m, cchs2011_2012_p, cchs2011_2012_m, cchs2013_2014_p, cchs2013_2014_m","cchs2003_p::SMKC_10A, cchs2005_p::SMKE_10A, cchs2003_m::SMKC_10A, cchs2005_m::SMKE_10A, [SMK_10A]","","cat","NA::b","4","Missing","missing","years","[7,9]","don't know (7); refusal (8); not stated (9)","Quit time reducer (A)","When quit completely - former daily continued occasional (pre-2015)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). Pre-2015 categories.",""
"SMK_10A_A","SMK_10A_A_cat4_NAb","cat","cchs2003_p, cchs2003_m, cchs2005_p, cchs2005_m, cchs2007_2008_p, cchs2007_2008_m, cchs2009_2010_p, cchs2009_2010_m, cchs2011_2012_p, cchs2011_2012_m, cchs2013_2014_p, cchs2013_2014_m","cchs2003_p::SMKC_10A, cchs2005_p::SMKE_10A, cchs2003_m::SMKC_10A, cchs2005_m::SMKE_10A, [SMK_10A]","","cat","NA::b","4","Missing","missing","years","else","else","Quit time reducer (A)","When quit completely - former daily continued occasional (pre-2015)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). Pre-2015 categories.",""
"SMK_10A_B","SMK_10A_B_cat4_1","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2015_2016_p::SMK_100, cchs2017_2018_p::SMK_100, cchs2015_2016_m::SMK_100, cchs2017_2018_m::SMK_100, cchs2019_2020_m::SMK_100, cchs2021_m::SMK_100, cchs2023_m::SPU_35","","cat","1","4","<1 year","Less than one year ago","years","1","Less than one year","Quit time reducer (B)","When quit completely - former daily continued occasional (2015+)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). 2015+ categories.",""
"SMK_10A_B","SMK_10A_B_cat4_2","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2015_2016_p::SMK_100, cchs2017_2018_p::SMK_100, cchs2015_2016_m::SMK_100, cchs2017_2018_m::SMK_100, cchs2019_2020_m::SMK_100, cchs2021_m::SMK_100, cchs2023_m::SPU_35","","cat","2","4","1 to <2 years","1 year to less than 2 years ago","years","2","1 year to <2 years","Quit time reducer (B)","When quit completely - former daily continued occasional (2015+)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). 2015+ categories.",""
"SMK_10A_B","SMK_10A_B_cat4_3","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2015_2016_p::SMK_100, cchs2017_2018_p::SMK_100, cchs2015_2016_m::SMK_100, cchs2017_2018_m::SMK_100, cchs2019_2020_m::SMK_100, cchs2021_m::SMK_100, cchs2023_m::SPU_35","","cat","3","4","2 to <3 years","2 years to less than 3 years ago","years","3","2 years to <3 years","Quit time reducer (B)","When quit completely - former daily continued occasional (2015+)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). 2015+ categories.",""
"SMK_10A_B","SMK_10A_B_cat4_4","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2015_2016_p::SMK_100, cchs2017_2018_p::SMK_100, cchs2015_2016_m::SMK_100, cchs2017_2018_m::SMK_100, cchs2019_2020_m::SMK_100, cchs2021_m::SMK_100, cchs2023_m::SPU_35","","cat","4","4",">=3 years","3 or more years ago","years","4","3 or more years","Quit time reducer (B)","When quit completely - former daily continued occasional (2015+)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). 2015+ categories.",""
"SMK_10A_B","SMK_10A_B_cat4_NAa","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2015_2016_p::SMK_100, cchs2017_2018_p::SMK_100, cchs2015_2016_m::SMK_100, cchs2017_2018_m::SMK_100, cchs2019_2020_m::SMK_100, cchs2021_m::SMK_100, cchs2023_m::SPU_35","","cat","NA::a","4","Not applicable","not applicable","years","6","not applicable","Quit time reducer (B)","When quit completely - former daily continued occasional (2015+)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). 2015+ categories.",""
"SMK_10A_B","SMK_10A_B_cat4_NAb","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2015_2016_p::SMK_100, cchs2017_2018_p::SMK_100, cchs2015_2016_m::SMK_100, cchs2017_2018_m::SMK_100, cchs2019_2020_m::SMK_100, cchs2021_m::SMK_100, cchs2023_m::SPU_35","","cat","NA::b","4","Missing","missing","years","[7,9]","don't know (7); refusal (8); not stated (9)","Quit time reducer (B)","When quit completely - former daily continued occasional (2015+)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). 2015+ categories.",""
"SMK_10A_B","SMK_10A_B_cat4_NAb","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2023_m","cchs2015_2016_p::SMK_100, cchs2017_2018_p::SMK_100, cchs2015_2016_m::SMK_100, cchs2017_2018_m::SMK_100, cchs2019_2020_m::SMK_100, cchs2021_m::SMK_100, cchs2023_m::SPU_35","","cat","NA::b","4","Missing","missing","years","else","else","Quit time reducer (B)","When quit completely - former daily continued occasional (2015+)","","3.0.0-alpha","2026-01-05","active","New for v3.0.0. SMK_10A for reducers (former daily who continued occasional). 2015+ categories.",""
